96,96
128,32
136,8
160,24
183,23
276,93
281,5
300,19
322,22
343,21
351,8
374,23
394,20
419,25
517,98
565,48
637,72
665,28
739,74
765,26
802,37
829,27
856,27
908,52
914,6
937,23
961,24
980,19
1007,27
1027,20
1056,29
1103,47
1134,31
1230,96
1242,12
1338,96
1379,41
1387,8
1423,36
1441,18
1461,20
1478,17
1513,35
1560,47
1615,55
1676,61
1706,30
1763,57
1781,18
1829,48
1846,17
1905,59
1909,4
1934,25
1955,21
2019,64
2029,10
2092,63
2099,7
2125,26
2210,85
2279,69
2332,53
2367,35
2412,45
2430,18
2468,38
2501,33
2533,32
2566,33
2623,57
2676,53
2683,7
2739,56
2752,13
2790,38
2824,34
2850,26
2873,23
2926,53
2959,33
2991,32
3026,35
3067,41
3090,23
3164,74
3187,23
3192,5
3205,13
3256,51
3258,2
3300,42
3319,19
3322,3
3334,12
3342,8
3378,36
3429,51
3516,87
3581,65
3732,151
3737,5
3748,11
3759,11
3794,35
3858,64
3893,35
3906,13
3927,21
4017,90
4048,31
4051,3
4120,69
4155,35
4165,10
4182,17
4188,6
4216,28
4220,4
4221,1
4232,11
4269,37
4285,16
4319,34
4348,29
4367,19
4380,13
4474,94
4527,53
4577,50
4592,15
4603,11
4657,54
4669,12
4718,49
4747,29
4750,3
4752,2
4759,7
4764,5
4855,91
4866,11
5010,144
5025,15
5034,9
5050,16
5054,4
5109,55
5215,106
5245,30
5269,24
5279,10
5301,22
5324,23
5359,35
5376,17
5404,28
5443,39
5451,8
5467,16
5492,25
5515,23
5567,52
5633,66
5651,18
5652,1
5737,85
5745,8
5801,56
5834,33
5885,51
5893,8
5970,77
6029,59
6070,41
6086,16
6156,70
6207,51
6241,34
6275,34
6321,46
6372,51
6422,50
6465,43
6493,28
6540,47
6549,9
6581,32
6606,25
6678,72
6735,57
6781,46
6844,63
6912,68
6952,40
6982,30
6999,17
7014,15
7028,14
7053,25
7067,14
7095,28
7118,23
7189,71
7222,33
7233,11
7286,53
7292,6
7309,17
7315,6
7331,16
7433,102
7445,12
7504,59
7549,45
7556,7
7639,83
7644,5
7682,38
7692,10
7773,81
7810,37
7824,14
7890,66
7938,48
7942,4
7973,31
8004,31
8015,11
8085,70
8105,20
8130,25
8159,29
8189,30
8217,28
8231,14
8276,45
8287,11
8327,40
8340,13
8422,82
8443,21
8463,20
8502,39
8534,32
8541,7
8613,72
8615,2
8616,1
8624,8
8627,3
8700,73
8728,28
8792,64
8798,6
8805,7
8816,11
8821,5
8867,46
8890,23
8895,5
8928,33
8957,29
8998,41
9019,21
9046,27
9066,20
9128,62
9142,14
9213,71
9224,11
9311,87
9316,5
9341,25
9419,78
9433,14
9466,33
9564,98
9619,55
9669,50
9719,50
9782,63
9791,9
9831,40
9869,38
9955,86
10046,91
10107,61
10134,27
10196,62
10271,75
10278,7
10332,54
10342,10
10395,53
10420,25
10449,29
10473,24
10524,51
10539,15
10575,36
10582,7
10615,33
10662,47
10727,65
10749,22
10777,28
10826,49
10840,14
10897,57
10949,52
11036,87
11062,26
11102,40
11113,11
11150,37
11174,24
11197,23
11223,26
11278,55
11290,12
11352,62
11413,61
11424,11
11433,9
11440,7
11451,11
11516,65
11556,40
11568,12
11572,4
11573,1
11703,130
11756,53
11762,6
11783,21
11867,84
11873,6
11954,81
12031,77
12033,2
12034,1
12035,1
12036,1
12037,1
12038,1
12042,4
12043,1
12044,1
12048,4
12049,1
12050,1
12057,7
12067,10
12072,5
12077,5
12078,1
12079,1
12081,2
12082,1
12083,1
12088,5
12089,1
12090,1
12091,1
12092,1
12093,1
12094,1
12171,77
12179,8
12220,41
12318,98
12325,7
12386,61
12432,46
12507,75
12529,22
12578,49
12621,43
12622,1
12659,37
12660,1
12678,18
12768,90
12822,54
12895,73
12960,65
13033,73
13045,12
13073,28
13083,10
13126,43
13164,38
13177,13
13242,65
13348,106
13418,70
13435,17
13479,44
13487,8
13516,29
13548,32
13580,32
13648,68
13671,23
13680,9
13692,12
13697,5
13729,32
13750,21
13758,8
13777,19
13784,7
13817,33
13923,106
13985,62
14002,17
14044,42
14070,26
14151,81
14228,77
14230,2
14329,99
14351,22
14384,33
14431,47
14460,29
14508,48
14556,48
14603,47
14669,66
14688,19
14693,5
14709,16
14731,22
14793,62
14877,84
14902,25
14904,2
14919,15
14925,6
14943,18
14944,1
14945,1
14950,5
14954,4
14973,19
14978,5
14981,3
14982,1
14983,1
14988,5
14991,3
14992,1
14994,2
14995,1
14996,1
14998,2
14999,1
15000,1
15001,1
15002,1
15003,1
15004,1
15032,28
15037,5
15108,71
15150,42
15239,89
15275,36
15325,50
15375,50
15450,75
15466,16
15521,55
15566,45
15570,4
15591,21
15593,2
15667,74
15707,40
15748,41
15807,59
15821,14
15833,12
15882,49
15889,7
15901,12
15910,9
15917,7
15922,5
16016,94
16019,3
16105,86
16178,73
16184,6
16197,13
16209,12
16273,64
16332,59
16362,30
16366,4
16367,1
16369,2
16372,3
16399,27
16415,16
16422,7
16437,15
16531,94
16573,42
16634,61
16751,117
16844,93
16849,5
16908,59
16926,18
16998,72
17011,13
17079,68
17094,15
17169,75
17222,53
17297,75
17461,164
17480,19
17543,63
17626,83
17770,144
17789,19
17912,123
17931,19
17962,31
17972,10
18005,33
18013,8
18028,15
18129,101
18141,12
18214,73
18280,66
18327,47
18409,82
18459,50
18515,56
18594,79
18634,40
18668,34
18684,16
18770,86
18811,41
18812,1
18890,78
18976,86
19016,40
19072,56
19084,12
19156,72
19187,31
19192,5
19193,1
19194,1
19314,120
19385,71
19461,76
19499,38
19567,68
19581,14
19694,113
19736,42
19774,38
19802,28
19829,27
19910,81
19983,73
20009,26
20056,47
20188,132
20331,143
20340,9
20385,45
20405,20
20428,23
20449,21
20485,36
20486,1
20511,25
20594,83
20696,102
20745,49
20808,63
20866,58
20893,27
20963,70
21036,73
21158,122
21218,60
21224,6
21267,43
21323,56
21345,22
21409,64
21476,67
21519,43
21534,15
21615,81
21616,1
21633,17
21655,22
21708,53
21784,76
21795,11
21891,96
21995,104
22067,72
22189,122
22190,1
22250,60
22270,20
22274,4
22295,21
22385,90
22492,107
22495,3
22502,7
22536,34
22576,40
22705,129
22786,81
22825,39
22875,50
22877,2
22939,62
22946,7
22965,19
22974,9
23034,60
23167,133
23261,94
23277,16
23303,26
23491,188
23510,19
23688,178
23701,13
23705,4
23740,35
23741,1
23750,9
23767,17
23774,7
23788,14
23812,24
23825,13
23846,21
23850,4
23877,27
23878,1
24031,153
24105,74
24124,19
24241,117
24260,19
24359,99
24491,132
24501,10
24514,13
24737,223
24739,2
24769,30
24792,23
24953,161
24958,5
25032,74
25125,93
25162,37
25196,34
25225,29
25383,158
25384,1
25421,37
25427,6
25444,17
25457,13
25561,104
25687,126
25803,116
26120,317
26121,1
26124,3
26125,1
26126,1
26128,2
26129,1
26131,2
26137,6
26173,36
26197,24
26221,24
26233,12
26239,6
26269,30
26342,73
26413,71
26422,9
26445,23
26454,9
26562,108
26631,69
26662,31
26728,66
26871,143
26890,19
26916,26
26945,29
26953,8
26982,29
26995,13
27074,79
27080,6
27181,101
27187,6
27378,191
27424,46
27652,228
27723,71
27740,17
27896,156
27998,102
27999,1
28052,53
28055,3
28116,61
28127,11
28284,157
28447,163
28838,391
28881,43
29132,251
29141,9
29198,57
29254,56
29260,6
29350,90
29461,111
29464,3
29465,1
29466,1
29469,3
29525,56
29581,56
29694,113
29849,155
29937,88
29938,1
30015,77
30084,69
30308,224
30374,66
30570,196
30613,43
30645,32
30695,50
30699,4
30739,40
30888,149
30893,5
30899,6
30985,86
31014,29
31091,77
31608,517
31640,32
31736,96
31825,89
31834,9
31951,117
31983,32
31984,1
31985,1
31986,1
31988,2
31989,1
31991,2
31996,5
32004,8
32008,4
32009,1
32010,1
32013,3
32016,3
32021,5
32024,3
32026,2
32046,20
32053,7
32054,1
32260,206
32311,51
32327,16
32329,2
32377,48
32378,1
32579,201
32685,106
32714,29
32733,19
32801,68
32866,65
32918,52
32924,6
33043,119
33190,147
33197,7
33206,9
33207,1
33209,2
33214,5
33216,2
33219,3
33234,15
33250,16
33406,156
33407,1
33559,152
33690,131
33808,118
33946,138
33960,14
34102,142
34237,135
34391,154
34413,22
34477,64
34496,19
34512,16
34533,21
34540,7
34654,114
34749,95
34767,18
34829,62
34837,8
34844,7
35026,182
35042,16
35106,64
35151,45
35299,148
35300,1
35394,94
35416,22
35456,40
35564,108
35666,102
35686,20
35817,131
35823,6
35907,84
35932,25
35933,1
35983,50
36051,68
36068,17
36070,2
36071,1
36254,183
36258,4
36347,89
36371,24
36432,61
36720,288
36734,14
36761,27
36767,6
36771,4
37146,375
37149,3
37378,229
37470,92
37488,18
37549,61
37555,6
37572,17
37577,5
37678,101
37751,73
37869,118
37992,123
38170,178
38186,16
38328,142
38370,42
38408,38
38498,90
38536,38
38611,75
38648,37
38650,2
38656,6
38830,174
39005,175
39019,14
39105,86
39595,490
39725,130
39749,24
39772,23
39778,6
39950,172
39969,19
40134,165
40144,10
40155,11
40190,35
40255,65
40262,7
40263,1
40268,5
40270,2
40274,4
40282,8
40286,4
40289,3
40290,1
40324,34
40350,26
40378,28
40581,203
40731,150
40733,2
40734,1
40810,76
41024,214
41071,47
41123,52
41253,130
41254,1
41255,1
41500,245
41506,6
41597,91
41612,15
41896,284
42080,184
42085,5
42089,4
42203,114
42277,74
42382,105
42477,95
42520,43
42521,1
42522,1
42523,1
42524,1
42525,1
42526,1
42527,1
42528,1
42529,1
42530,1
42532,2
42533,1
42534,1
42535,1
42536,1
42537,1
42538,1
42679,141
42787,108
42869,82
42929,60
43021,92
43351,330
43354,3
43452,98
43563,111
43657,94
43753,96
44104,351
44113,9
44267,154
44270,3
44390,120
44584,194
44897,313
44982,85
44984,2
45167,183
45216,49
45264,48
45335,71
45455,120
45581,126
45692,111
45694,2
45801,107
45875,74
45884,9
45956,72
46071,115
46079,8
46085,6
46089,4
46130,41
46176,46
46272,96
46294,22
46320,26
46435,115
46575,140
46579,4
46580,1
46587,7
47083,496
47094,11
47521,427
47522,1
47523,1
47525,2
47526,1
47666,140
47667,1
47806,139
47808,2
47809,1
47812,3
47815,3
48109,294
48110,1
48111,1
48115,4
48222,107
48223,1
48313,90
48332,19
48406,74
48484,78
48485,1
48590,105
48598,8
48707,109
48722,15
48818,96
48829,11
48976,147
48977,1
48978,1
48979,1
48981,2
48982,1
48983,1
48987,4
48988,1
48989,1
48990,1
48991,1
48992,1
48993,1
48995,2
48996,1
48997,1
49003,6
49004,1
49005,1
49006,1
49007,1
49008,1
49009,1
49011,2
49012,1
49013,1
49017,4
49018,1
49019,1
49021,2
49022,1
49023,1
49024,1
49027,3
49028,1
49029,1
49031,2
49032,1
49033,1
49036,3
49037,1
49038,1
49040,2
49042,2
49043,1
49150,107
49554,404
49668,114
49933,265
50170,237
