32269,56
32287,18
32359,72
32360,1
32486,126
32561,75
32684,123
32753,69
32866,113
32958,92
33041,83
33042,1
33059,17
33112,53
33182,70
33194,12
33267,73
33269,2
33405,136
33461,56
33554,93
33614,60
33662,48
33712,50
33761,49
33772,11
33958,186
33962,4
34044,82
34045,1
34046,1
34049,3
34050,1
34051,1
34053,2
34059,6
34131,72
34199,68
34290,91
34415,125
34418,3
34497,79
34577,80
34641,64
34705,64
34754,49
34793,39
34935,142
34939,4
35076,137
35198,122
35329,131
35484,155
35749,265
35754,5
35908,154
35922,14
36088,166
36101,13
36283,182
36295,12
36456,161
36556,100
36635,79
36823,188
36837,14
37006,169
37008,2
37011,3
37012,1
37099,87
37211,112
37275,64
37342,67
37408,66
37418,10
37460,42
37506,46
37508,2
37565,57
37574,9
37660,86
37666,6
37824,158
37956,132
38019,63
38060,41
38087,27
38223,136
38229,6
38356,127
38495,139
38518,23
38652,134
38667,15
38741,74
38745,4
38746,1
38752,6
38913,161
39032,119
39180,148
39181,1
39305,124
39445,140
39454,9
39455,1
39459,4
39467,8
39587,120
39812,225
39947,135
39948,1
39949,1
39950,1
39953,3
40081,128
40267,186
40432,165
40568,136
40571,3
40679,108
40685,6
40834,149
40838,4
40841,3
40847,6
40848,1
40849,1
40852,3
40853,1
40854,1
40941,87
41021,80
41106,85
41241,135
41589,348
41618,29
41823,205
41992,169
42032,40
42157,125
42162,5
42385,223
42443,58
42540,97
42556,16
42611,55
42622,11
42972,350
43039,67
43057,18
43203,146
43285,82
43309,24
43615,306
43673,58
43674,1
43701,27
44393,692
44396,3
44475,79
44608,133
44619,11
44888,269
45001,113
45132,131
45340,208
45375,35
45459,84
45515,56
45531,16
45603,72
45928,325
46120,192
46571,451
46576,5
46577,1
46578,1
46727,149
46862,135
46885,23
47045,160
47149,104
47156,7
47278,122
47593,315
47599,6
47783,184
47818,35
47968,150
48123,155
48287,164
48453,166
48455,2
48456,1
48457,1
48520,63
48541,21
48682,141
48698,16
48877,179
48888,11
48970,82
49053,83
49088,35
49125,37
49127,2
49153,26
49180,27
49250,70
49258,8
49454,196
49494,40
49602,108
49607,5
49779,172
49887,108
50128,241
50559,431
50712,153
50848,136
50904,56
50905,1
50906,1
51615,709
51693,78
51721,28
51770,49
52120,350
52121,1
52296,175
52548,252
52579,31
52726,147
52990,264
53414,424
53560,146
53580,20
53778,198
53799,21
53978,179
54538,560
54668,130
54814,146
54818,4
54971,153
54985,14
55141,156
55144,3
55150,6
55152,2
55157,5
55163,6
55168,5
55179,11
55182,3
55193,11
55198,5
55199,1
55200,1
55341,141
55546,205
55561,15
55724,163
56044,320
56181,137
56322,141
56378,56
56383,5
56447,64
56752,305
56753,1
56757,4
56762,5
56900,138
57014,114
57085,71
57232,147
57365,133
57520,155
57774,254
57775,1
57892,117
58190,298
58192,2
58218,26
58583,365
58841,258
58940,99
58942,2
58943,1
58944,1
58965,21
59096,131
59200,104
59303,103
59664,361
59689,25
59690,1
59691,1
59692,1
59694,2
59809,115
59909,100
60024,115
60283,259
60387,104
60657,270
60856,199
61009,153
61224,215
61225,1
61429,204
61547,118
61651,104
61655,4
61885,230
62099,214
62101,2
62102,1
62103,1
62113,10
62360,247
62642,282
62644,2
62645,1
62647,2
62784,137
62901,117
63004,103
63009,5
63157,148
63451,294
63452,1
63537,85
63642,105
63732,90
63842,110
63855,13
63952,97
64154,202
64380,226
64482,102
64800,318
64888,88
65094,206
65104,10
65367,263
65369,2
65596,227
65621,25
65723,102
65725,2
65726,1
65730,4
65964,234
66044,80
66059,15
66147,88
66313,166
66350,37
66450,100
66627,177
67016,389
67467,451
67666,199
67927,261
68011,84
68021,10
68087,66
68099,12
68430,331
68720,290
68815,95
68931,116
69025,94
69216,191
69417,201
69433,16
69440,7
69446,6
69453,7
69454,1
69456,2
70183,727
70319,136
70552,233
70636,84
70837,201
70842,5
70843,1
71028,185
71108,80
71183,75
71463,280
71466,3
71467,1
71732,265
71735,3
72387,652
72674,287
72973,299
73884,911
73891,7
73892,1
73894,2
73895,1
73896,1
73905,9
73907,2
73908,1
73913,5
74100,187
74101,1
74102,1
74103,1
74106,3
74107,1
74108,1
74111,3
74112,1
74113,1
74116,3
74117,1
74118,1
74479,361
74491,12
74743,252
74874,131
75193,319
75428,235
75437,9
75438,1
75439,1
75442,3
75443,1
75444,1
75719,275
76563,844
76689,126
76835,146
76841,6
76842,1
76843,1
76844,1
76998,154
77215,217
77610,395
77846,236
78094,248
78473,379
78612,139
78728,116
78730,2
78972,242
78976,4
79252,276
79253,1
80228,975
80360,132
80437,77
80573,136
80829,256
80979,150
81547,568
81980,433
82316,336
82707,391
82711,4
82826,115
83380,554
83381,1
83485,104
83488,3
83489,1
83493,4
83698,205
83700,2
83701,1
83704,3
83706,2
83707,1
83708,1
83711,3
83712,1
83717,5
83718,1
83920,202
83926,6
83927,1
83928,1
84102,174
84104,2
84345,241
84632,287
85011,379
85013,2
85014,1
85015,1
85016,1
85017,1
85018,1
85019,1
85020,1
85021,1
85024,3
85025,1
85026,1
85027,1
85030,3
85031,1
85032,1
85033,1
85034,1
85035,1
85038,3
85039,1
85040,1
85041,1
85042,1
85043,1
85044,1
85045,1
85046,1
85047,1
85048,1
85049,1
85050,1
85051,1
85052,1
85053,1
85054,1
85055,1
85056,1
85057,1
85058,1
85059,1
85060,1
85061,1
85062,1
85063,1
85064,1
85065,1
85066,1
85067,1
85068,1
85069,1
85070,1
85071,1
85072,1
85073,1
85074,1
85075,1
85076,1
85077,1
85078,1
85079,1
85080,1
85081,1
85082,1
85083,1
85084,1
85085,1
85086,1
85087,1
85088,1
85089,1
85090,1
85091,1
85092,1
85093,1
85094,1
85095,1
85096,1
85097,1
85098,1
85099,1
85100,1
85101,1
85102,1
85103,1
85104,1
85105,1
85106,1
85107,1
85108,1
85109,1
85110,1
85111,1
85112,1
85113,1
85114,1
85115,1
85116,1
85117,1
85118,1
85119,1
85120,1
85121,1
85122,1
85123,1
85124,1
85125,1
85126,1
85127,1
85128,1
85129,1
85130,1
85131,1
85132,1
85133,1
85134,1
85135,1
85136,1
85137,1
85138,1
85139,1
85140,1
85141,1
85142,1
85143,1
85144,1
85145,1
85146,1
85147,1
85148,1
85149,1
85150,1
85151,1
85152,1
85153,1
85154,1
85155,1
85156,1
85157,1
85158,1
85159,1
85160,1
85161,1
85162,1
85163,1
85164,1
85165,1
85166,1
85167,1
85168,1
85169,1
85170,1
85171,1
85172,1
85173,1
85174,1
85175,1
85176,1
85177,1
85178,1
85179,1
85180,1
85181,1
85182,1
85183,1
85184,1
85185,1
85186,1
85187,1
85188,1
85190,2
85191,1
85192,1
85193,1
85194,1
85195,1
85196,1
85197,1
85198,1
85199,1
85200,1
85201,1
85202,1
85203,1
85204,1
85205,1
85206,1
85207,1
85208,1
85209,1
85210,1
85211,1
85212,1
85213,1
85214,1
85218,4
85219,1
85220,1
85331,111
85339,8
85642,303
85645,3
85646,1
85647,1
85792,145
85793,1
85794,1
85795,1
85796,1
85797,1
85798,1
85799,1
85800,1
85801,1
85802,1
85803,1
85804,1
85805,1
85806,1
85807,1
85808,1
85809,1
85810,1
85811,1
85812,1
85813,1
85814,1
85815,1
85816,1
85817,1
85819,2
85820,1
85821,1
85823,2
85824,1
85825,1
85827,2
85828,1
85829,1
85830,1
85831,1
85832,1
85833,1
85834,1
85835,1
85836,1
85839,3
85840,1
85841,1
85848,7
85849,1
85850,1
85851,1
85854,3
85855,1
85862,7
85865,3
85866,1
85888,22
85890,2
85891,1
86059,168
86699,640
87126,427
87944,818
88110,166
88336,226
88540,204
88695,155
89087,392
89315,228
90520,1205
90592,72
90620,28
92095,1475
92861,766
93135,274
93784,649
94034,250
94124,90
94425,301
94762,337
94829,67
94861,32
94863,2
95471,608
95571,100
95703,132
95735,32
95881,146
96259,378
96328,69
96692,364
96795,103
97352,557
97466,114
97888,422
97916,28
98006,90
98007,1
98056,49
98118,62
98120,2
98205,85
