53,53
75,22
99,24
121,22
175,54
210,35
223,13
285,62
307,22
336,29
353,17
414,61
435,21
482,47
485,3
551,66
584,33
648,64
711,63
738,27
771,33
799,28
822,23
838,16
864,26
913,49
972,59
993,21
1041,48
1078,37
1086,8
1146,60
1157,11
1163,6
1172,9
1177,5
1227,50
1280,53
1303,23
1318,15
1356,38
1391,35
1412,21
1473,61
1540,67
1600,60
1643,43
1692,49
1729,37
1754,25
1789,35
1824,35
1841,17
1863,22
1883,20
1977,94
2008,31
2044,36
2071,27
2097,26
2125,28
2136,11
2155,19
2173,18
2200,27
2283,83
2308,25
2373,65
2406,33
2437,31
2459,22
2523,64
2566,43
2622,56
2656,34
2682,26
2709,27
2740,31
2779,39
2811,32
2825,14
2859,34
2881,22
2912,31
2946,34
2982,36
3068,86
3082,14
3107,25
3140,33
3166,26
3254,88
3286,32
3322,36
3349,27
3360,11
3373,13
3385,12
3390,5
3430,40
3450,20
3503,53
3531,28
3550,19
3606,56
3689,83
3695,6
3747,52
3773,26
3803,30
3838,35
3864,26
3871,7
3928,57
3950,22
3992,42
4028,36
4067,39
4099,32
4223,124
4237,14
4303,66
4316,13
4409,93
4443,34
4451,8
4488,37
4586,98
4615,29
4691,76
4699,8
4742,43
4777,35
4829,52
4868,39
4885,17
4894,9
4920,26
4946,26
4947,1
4949,2
4954,5
4956,2
4964,8
4977,13
5014,37
5067,53
5080,13
5132,52
5189,57
5229,40
5283,54
5347,64
5402,55
5436,34
5478,42
5514,36
5520,6
5581,61
5633,52
5650,17
5712,62
5737,25
5798,61
5819,21
5891,72
5927,36
5963,36
5976,13
6010,34
6044,34
6058,14
6115,57
6126,11
6163,37
6257,94
6297,40
6313,16
6325,12
6350,25
6371,21
6396,25
6397,1
6457,60
6458,1
6493,35
6505,12
6529,24
6545,16
6595,50
6600,5
6613,13
6619,6
6630,11
6636,6
6650,14
6657,7
6668,11
6679,11
6726,47
6793,67
6830,37
6876,46
6944,68
6961,17
6965,4
6974,9
6986,12
7024,38
7109,85
7125,16
7172,47
7190,18
7212,22
7260,48
7270,10
7278,8
7283,5
7290,7
7297,7
7299,2
7303,4
7327,24
7357,30
7391,34
7426,35
7459,33
7508,49
7537,29
7590,53
7594,4
7658,64
7670,12
7770,100
7813,43
7889,76
7922,33
7963,41
8043,80
8048,5
8049,1
8053,4
8054,1
8055,1
8056,1
8057,1
8058,1
8059,1
8060,1
8070,10
8072,2
8080,8
8081,1
8084,3
8087,3
8088,1
8090,2
8091,1
8092,1
8099,7
8101,2
8103,2
8107,4
8109,2
8113,4
8116,3
8117,1
8120,3
8122,2
8125,3
8130,5
8131,1
8132,1
8134,2
8135,1
8138,3
8139,1
8143,4
8146,3
8152,6
8163,11
8168,5
8174,6
8177,3
8184,7
8187,3
8190,3
8197,7
8203,6
8207,4
8214,7
8229,15
8237,8
8248,11
8249,1
8255,6
8266,11
8272,6
8280,8
8339,59
8342,3
8349,7
8355,6
8360,5
8365,5
8369,4
8451,82
8477,26
8517,40
8573,56
8584,11
8643,59
8663,20
8721,58
8742,21
8780,38
8803,23
8887,84
8912,25
8913,1
9016,103
9071,55
9113,42
9139,26
9166,27
9193,27
9259,66
9289,30
9342,53
9356,14
9377,21
9397,20
9459,62
9474,15
9491,17
9510,19
9526,16
9546,20
9566,20
9631,65
9662,31
9669,7
9761,92
9838,77
9849,11
9907,58
9912,5
9955,43
9956,1
10065,109
10124,59
10153,29
10301,148
10307,6
10352,45
10391,39
10420,29
10471,51
10489,18
10535,46
10599,64
10600,1
10602,2
10604,2
10605,1
10608,3
10632,24
10634,2
10643,9
10650,7
10666,16
10687,21
10706,19
10725,19
10794,69
10816,22
10842,26
10870,28
10897,27
10939,42
10978,39
11003,25
11097,94
11107,10
11237,130
11242,5
11258,16
11269,11
11285,16
11301,16
11310,9
11323,13
11348,25
11361,13
11373,12
11410,37
11411,1
11419,8
11440,21
11446,6
11467,21
11474,7
11481,7
11486,5
11493,7
11540,47
11623,83
11707,84
11731,24
11753,22
