1303.14
1304.75
1302.77
4.3382
2607.77
1302.37
3911.72
3897.77
3891.59
2587.13
2602.43
4.52903
2590.83
3.94631
4.94728
5.31638
5.36907
5.12546
5173.15
5192.51
5177.4
2577.39
3879.03
1298.07
2593.29
1290.98
3.42635
3871.56
2571.96
1291.78
3.35425
3861.77
3863.3
1300.26
1293.41
9045.92
1288.64
3900.76
5111.01
2582.85
1297.35
1286.42
6448.71
3853.23
1284.26
2582.51
4.78146
2550.93
1328.37
3810.57
2558.27
2538.69
1280.23
2601.78
4.23569
3824.9
2560.95
5118.75
1272.76
5096.23
3829.34
1268.49
1295.28
2591.59
2530.47
2552.34
9.88554
7.16123
1284.74
3793.55
1334.83
20.1924
2544.1
2511.41
2523.43
6330.94
3801.44
12.4559
2484.81
3810.18
11.381
10.2937
2518.4
3837.52
1276.67
3787.81
2508.73
2482.94
9946.81
3795.84
1336.49
1236.84
2486.03
2583.73
4969.23
2479.51
3823.14
2496.63
1246.7
5048.85
1237.46
3707.79
3734.29
21.7367
4879.81
2435.71
1254.48
4999.98
3692.89
1353.85
1260.44
1250.52
1255.72
4941.92
2424.3
1252.76
1218.93
1373.91
14.1892
3680.19
1205.19
3629.89
1219.22
7158.15
2476.78
1189.0
4814.92
1254.99
2424.05
2427.0
1193.64
1238.12
2351.88
3613.85
41.5626
58.6459
14.9698
7290.8
1185.85
3519.94
1342.83
41.9237
4698.79
1232.19
1209.54
2367.16
1236.87
2495.17
1160.51
4697.17
24.7425
1205.29
37.5592
43.7043
3560.9
2337.2
5730.2
2380.14
1231.05
2298.66
3484.74
24.0649
2262.3
2359.24
1170.49
1178.26
1168.78
1201.14
4894.62
3504.4
1226.56
2342.07
1168.96
1180.71
23.3725
3437.95
3367.17
2450.98
69.9349
1169.99
59.0782
2234.11
2261.78
2199.04
3377.12
2269.09
3376.06
3254.97
3426.85
1196.54
3301.36
3108.21
1435.53
1119.1
2470.61
3256.82
2130.75
1091.54
2211.84
2056.99
1226.51
4344.31
2432.44
1062.81
1071.03
2254.12
1175.16
2142.19
2198.57
5146.26
2298.82
1185.43
3264.34
50.6793
2084.73
1116.36
1093.0
2227.39
2210.58
3231.95
3065.5
3216.25
1027.2
39.1927
1088.56
1451.04
2164.22
3370.36
1060.33
3159.82
1869.2
4163.99
3030.34
3851.98
86.1154
2032.35
2941.1
1355.31
2028.54
2356.51
2898.85
995.763
1843.28
2943.82
1880.78
2509.48
2023.68
5592.35
2990.18
1764.2
301.72
972.659
